Application ID,Default_Status
20210626895,1
20210626896,0
20210626897,1
20210626898,1
20210626899,1
20210626900,0
20210626901,1
20210626902,1
20210626903,1
20210626904,1
20210626905,1
20210626906,1
20210626907,1
20210626908,0
20210626909,1
20210626910,1
20210626911,1
20210626912,0
20210626913,1
20210626914,1
20210626915,1
20210626916,1
20210626917,0
20210626918,1
20210626919,0
20210626920,1
20210626921,1
20210626922,0
20210626923,1
20210626924,1
20210626925,1
20210626926,0
20210626927,1
20210626928,1
20210626929,1
20210626930,1
20210626931,0
20210626932,1
20210626933,0
20210626934,1
20210626935,1
20210626936,1
20210626937,1
20210626938,0
20210626939,1
20210626940,1
20210626941,0
20210626942,1
20210626943,0
20210626944,1
20210626945,1
20210626946,0
20210626947,1
20210626948,1
20210626949,1
20210626950,0
20210626951,0
20210626952,0
20210626953,1
20210626954,1
20210626955,1
20210626956,1
20210626957,1
20210626958,1
20210626959,0
20210626960,0
20210626961,1
20210626962,1
20210626963,0
20210626964,0
20210626965,1
20210626966,0
20210626967,1
20210626968,1
20210626969,1
20210626970,1
20210626971,0
20210626972,1
20210626973,1
20210626974,1
20210626975,1
20210626976,1
20210626977,1
20210626978,0
20210626979,1
20210626980,0
20210626981,0
20210626982,1
20210626983,1
20210626984,0
20210626985,1
20210626986,1
20210626987,1
20210626988,0
20210626989,0
20210626990,1
20210626991,0
20210626992,1
20210626993,0
20210626994,1
20210626995,1
20210626996,0
20210626997,1
20210626998,1
20210626999,0
20210627000,1
20210627001,1
20210627002,0
20210627003,1
20210627004,1
20210627005,1
20210627006,1
20210627007,1
20210627008,1
20210627009,1
20210627010,1
20210627011,1
20210627012,0
20210627013,0
20210627014,1
20210627015,0
20210627016,0
20210627017,1
20210627018,1
20210627019,1
20210627020,1
20210627021,0
20210627022,1
20210627023,0
20210627024,1
20210627025,1
20210627026,1
20210627027,1
20210627028,1
20210627029,1
20210627030,1
20210627031,1
20210627032,0
20210627033,1
20210627034,0
20210627035,1
20210627036,1
20210627037,1
20210627038,1
20210627039,1
20210627040,1
20210627041,1
20210627042,1
20210627043,1
20210627044,1
20210627045,1
20210627046,1
20210627047,1
20210627048,1
20210627049,1
20210627050,0
20210627051,1
20210627052,1
20210627053,1
20210627054,1
20210627055,1
20210627056,0
20210627057,1
20210627058,1
20210627059,0
20210627060,1
20210627061,1
20210627062,1
20210627063,1
20210627064,1
20210627065,1
20210627066,1
20210627067,0
20210627068,1
20210627069,1
20210627070,1
20210627071,1
20210627072,0
20210627073,1
20210627074,1
20210627075,0
20210627076,1
20210627077,1
20210627078,1
20210627079,1
20210627080,1
20210627081,1
20210627082,0
20210627083,1
20210627084,1
20210627085,0
20210627086,1
20210627087,1
20210627088,1
20210627089,1
20210627090,1
20210627091,1
20210627092,0
20210627093,0
20210627094,0
20210627095,0
20210627096,1
20210627097,0
20210627098,0
20210627099,1
20210627100,1
20210627101,1
20210627102,1
20210627103,1
20210627104,1
20210627105,0
20210627106,1
20210627107,0
20210627108,1
20210627109,0
20210627110,1
20210627111,1
20210627112,0
20210627113,0
20210627114,0
20210627115,1
20210627116,1
20210627117,1
20210627118,1
20210627119,0
20210627120,1
20210627121,1
20210627122,1
20210627123,1
20210627124,0
20210627125,0
20210627126,0
20210627127,0
20210627128,1
20210627129,0
20210627130,0
20210627131,0
20210627132,1
20210627133,1
20210627134,0
20210627135,1
20210627136,1
20210627137,0
20210627138,1
20210627139,1
20210627140,1
20210627141,1
20210627142,0
20210627143,1
20210627144,0
20210627145,1
20210627146,0
20210627147,1
20210627148,0
20210627149,1
20210627150,0
20210627151,1
20210627152,0
20210627153,1
20210627154,1
20210627155,0
20210627156,1
20210627157,1
20210627158,1
20210627159,1
20210627160,0
20210627161,0
20210627162,1
20210627163,0
20210627164,1
20210627165,1
20210627166,1
20210627167,1
20210627168,1
20210627169,1
20210627170,0
20210627171,1
20210627172,1
20210627173,0
20210627174,0
20210627175,1
20210627176,0
20210627177,1
20210627178,1
20210627179,0
20210627180,1
20210627181,0
20210627182,0
20210627183,1
20210627184,0
20210627185,1
20210627186,1
20210627187,0
20210627188,1
20210627189,1
20210627190,1
20210627191,1
20210627192,1
20210627193,1
20210627194,0
20210627195,1
20210627196,1
20210627197,1
20210627198,1
20210627199,0
20210627200,0
20210627201,1
20210627202,1
20210627203,0
20210627204,1
20210627205,1
20210627206,1
20210627207,0
20210627208,0
20210627209,1
20210627210,0
20210627211,0
20210627212,1
20210627213,1
20210627214,1
20210627215,0
20210627216,1
20210627217,1
20210627218,1
20210627219,1
20210627220,0
20210627221,1
20210627222,1
20210627223,1
20210627224,0
20210627225,1
20210627226,1
20210627227,1
20210627228,1
20210627229,1
20210627230,1
20210627231,1
20210627232,1
20210627233,0
20210627234,1
20210627235,1
20210627236,1
20210627237,0
20210627238,1
20210627239,1
20210627240,1
20210627241,1
20210627242,1
20210627243,0
20210627244,1
20210627245,1
20210627246,0
20210627247,0
20210627248,1
20210627249,1
20210627250,0
20210627251,1
20210627252,1
20210627253,1
20210627254,0
20210627255,1
20210627256,0
20210627257,1
20210627258,0
20210627259,0
20210627260,1
20210627261,0
20210627262,0
20210627263,1
20210627264,1
20210627265,1
20210627266,1
20210627267,0
20210627268,1
20210627269,1
20210627270,1
20210627271,1
20210627272,1
20210627273,0
20210627274,1
20210627275,0
20210627276,1
20210627277,0
20210627278,0
20210627279,1
20210627280,0
20210627281,0
20210627282,1
20210627283,0
20210627284,1
20210627285,0
20210627286,1
20210627287,1
20210627288,1
20210627289,0
20210627290,0
20210627291,0
20210627292,0
20210627293,1
20210627294,1
20210627295,1
20210627296,1
20210627297,0
20210627298,1
20210627299,1
20210627300,0
20210627301,1
20210627302,0
20210627303,1
20210627304,1
20210627305,0
20210627306,1
20210627307,1
20210627308,0
20210627309,0
20210627310,1
20210627311,1
20210627312,0
20210627313,1
20210627314,0
20210627315,1
20210627316,0
20210627317,0
20210627318,1
20210627319,0
20210627320,1
20210627321,0
20210627322,1
20210627323,1
20210627324,1
20210627325,1
20210627326,1
20210627327,1
20210627328,1
20210627329,1
20210627330,1
20210627331,0
20210627332,1
20210627333,0
20210627334,0
20210627335,1
20210627336,1
20210627337,0
20210627338,0
20210627339,0
20210627340,1
20210627341,1
20210627342,1
20210627343,1
20210627344,1
20210627345,1
20210627346,1
20210627347,1
20210627348,1
20210627349,1
20210627350,1
20210627351,1
20210627352,1
20210627353,0
20210627354,1
20210627355,1
20210627356,1
20210627357,1
20210627358,0
20210627359,0
20210627360,1
20210627361,1
20210627362,1
20210627363,1
20210627364,1
20210627365,0
20210627366,1
20210627367,1
20210627368,1
20210627369,0
20210627370,1
20210627371,1
20210627372,1
20210627373,1
20210627374,1
20210627375,1
20210627376,1
20210627377,1
20210627378,1
20210627379,0
20210627380,0
20210627381,0
20210627382,1
20210627383,1
20210627384,1
20210627385,1
20210627386,1
20210627387,1
20210627388,1
20210627389,0
20210627390,1
20210627391,1
20210627392,1
20210627393,1
20210627394,0
20210627395,0
20210627396,1
20210627397,0
20210627398,1
20210627399,1
20210627400,1
20210627401,1
20210627402,1
20210627403,1
20210627404,1
20210627405,1
20210627406,1
20210627407,0
20210627408,1
20210627409,1
20210627410,1
20210627411,1
20210627412,1
20210627413,0
20210627414,1
20210627415,1
20210627416,1
20210627417,1
20210627418,0
20210627419,1
20210627420,1
20210627421,1
20210627422,1
20210627423,0
20210627424,1
20210627425,0
20210627426,1
20210627427,1
20210627428,1
20210627429,1
20210627430,1
20210627431,0
20210627432,1
20210627433,0
20210627434,1
20210627435,1
20210627436,1
20210627437,0
20210627438,1
20210627439,0
20210627440,1
20210627441,0
20210627442,0
20210627443,1
20210627444,1
20210627445,0
20210627446,0
20210627447,1
20210627448,1
20210627449,0
20210627450,1
20210627451,0
20210627452,1
20210627453,1
20210627454,1
20210627455,1
20210627456,1
20210627457,1
20210627458,1
20210627459,1
20210627460,1
20210627461,1
20210627462,1
20210627463,0
20210627464,1
20210627465,1
20210627466,1
20210627467,1
20210627468,0
20210627469,1
20210627470,1
20210627471,1
20210627472,1
20210627473,0
20210627474,1
20210627475,1
20210627476,1
20210627477,0
20210627478,0
20210627479,1
20210627480,1
20210627481,1
20210627482,1
20210627483,0
20210627484,0
20210627485,1
20210627486,1
20210627487,1
20210627488,0
20210627489,1
20210627490,1
20210627491,1
20210627492,1
20210627493,0
20210627494,0
20210627495,0
20210627496,0
20210627497,1
20210627498,0
20210627499,1
20210627500,1
20210627501,1
20210627502,1
20210627503,1
20210627504,0
20210627505,1
20210627506,1
20210627507,0
20210627508,0
20210627509,1
20210627510,1
20210627511,0
20210627512,1
20210627513,1
20210627514,1
20210627515,0
20210627516,0
20210627517,1
20210627518,1
20210627519,0
20210627520,1
20210627521,0
20210627522,0
20210627523,1
20210627524,1
20210627525,1
20210627526,0
20210627527,0
20210627528,1
20210627529,1
20210627530,0
20210627531,1
20210627532,1
20210627533,1
20210627534,0
20210627535,1
20210627536,0
20210627537,1
20210627538,0
20210627539,1
20210627540,1
20210627541,0
20210627542,1
20210627543,1
20210627544,1
20210627545,1
20210627546,1
20210627547,1
20210627548,0
20210627549,0
20210627550,0
20210627551,1
20210627552,1
20210627553,1
20210627554,1
20210627555,1
20210627556,1
20210627557,1
20210627558,0
20210627559,0
20210627560,1
20210627561,1
20210627562,1
20210627563,0
20210627564,0
20210627565,1
20210627566,1
20210627567,0
20210627568,1
20210627569,0
20210627570,1
20210627571,1
20210627572,1
20210627573,1
20210627574,1
20210627575,0
20210627576,1
20210627577,1
20210627578,1
20210627579,1
20210627580,0
20210627581,1
20210627582,1
20210627583,0
20210627584,0
20210627585,1
20210627586,1
20210627587,1
20210627588,1
20210627589,0
20210627590,1
20210627591,0
20210627592,0
20210627593,1
20210627594,0
20210627595,0
20210627596,1
20210627597,1
20210627598,1
20210627599,1
20210627600,1
20210627601,1
20210627602,1
20210627603,1
20210627604,0
20210627605,0
20210627606,1
20210627607,0
20210627608,1
20210627609,0
20210627610,0
20210627611,0
20210627612,0
20210627613,1
20210627614,1
20210627615,0
20210627616,0
20210627617,1
20210627618,1
20210627619,1
20210627620,1
20210627621,1
20210627622,1
20210627623,1
20210627624,1
20210627625,1
20210627626,0
20210627627,1
20210627628,0
20210627629,1
20210627630,1
20210627631,0
20210627632,1
20210627633,1
20210627634,1
20210627635,1
20210627636,1
20210627637,0
20210627638,0
20210627639,1
20210627640,1
20210627641,0
20210627642,1
20210627643,1
20210627644,0
20210627645,0
20210627646,1
20210627647,0
20210627648,0
20210627649,1
20210627650,1
20210627651,1
20210627652,1
20210627653,0
20210627654,0
20210627655,1
20210627656,1
20210627657,1
20210627658,1
20210627659,0
20210627660,0
20210627661,1
20210627662,1
20210627663,0
20210627664,0
20210627665,1
20210627666,1
20210627667,1
20210627668,1
20210627669,0
20210627670,1
20210627671,1
20210627672,1
20210627673,1
20210627674,1
20210627675,1
20210627676,1
20210627677,1
20210627678,1
20210627679,1
20210627680,1
20210627681,0
20210627682,0
20210627683,1
20210627684,1
20210627685,0
20210627686,1
20210627687,1
20210627688,0
20210627689,0
20210627690,1
20210627691,1
20210627692,1
20210627693,1
20210627694,1
20210627695,0
20210627696,1
20210627697,1
20210627698,1
20210627699,0
20210627700,1
20210627701,0
20210627702,1
20210627703,1
20210627704,1
20210627705,1
20210627706,1
20210627707,0
20210627708,1
20210627709,0
20210627710,0
20210627711,1
20210627712,1
20210627713,1
20210627714,1
20210627715,0
20210627716,1
20210627717,0
20210627718,0
20210627719,0
20210627720,1
20210627721,1
20210627722,1
20210627723,1
20210627724,1
20210627725,1
20210627726,1
20210627727,1
20210627728,1
20210627729,1
20210627730,1
20210627731,0
20210627732,1
20210627733,1
20210627734,1
20210627735,1
20210627736,1
20210627737,1
20210627738,0
20210627739,0
20210627740,0
20210627741,0
20210627742,1
20210627743,0
20210627744,1
20210627745,0
20210627746,0
20210627747,1
20210627748,1
20210627749,1
20210627750,1
20210627751,0
20210627752,0
20210627753,1
20210627754,0
20210627755,1
20210627756,1
20210627757,0
20210627758,1
20210627759,1
20210627760,0
20210627761,1
20210627762,0
20210627763,0
20210627764,1
20210627765,1
20210627766,1
20210627767,0
20210627768,1
20210627769,0
20210627770,1
20210627771,1
20210627772,1
20210627773,0
20210627774,1
20210627775,1
20210627776,1
20210627777,1
20210627778,0
20210627779,1
20210627780,1
20210627781,1
20210627782,0
20210627783,1
20210627784,0
20210627785,1
20210627786,0
20210627787,0
20210627788,0
20210627789,1
20210627790,0
20210627791,1
20210627792,1
20210627793,0
20210627794,0
20210627795,0
20210627796,1
20210627797,1
20210627798,1
20210627799,1
20210627800,1
20210627801,0
20210627802,1
20210627803,1
20210627804,0
20210627805,0
20210627806,1
20210627807,1
20210627808,0
20210627809,0
20210627810,0
20210627811,0
20210627812,1
20210627813,1
20210627814,0
20210627815,1
20210627816,0
20210627817,0
20210627818,1
20210627819,1
20210627820,1
20210627821,1
20210627822,1
20210627823,1
20210627824,1
20210627825,1
20210627826,1
20210627827,1
20210627828,1
20210627829,1
20210627830,0
20210627831,0
20210627832,1
20210627833,1
20210627834,1
20210627835,1
20210627836,0
20210627837,0
20210627838,1
20210627839,1
20210627840,0
20210627841,0
20210627842,0
20210627843,1
20210627844,1
20210627845,0
20210627846,1
20210627847,1
20210627848,0
20210627849,1
20210627850,1
20210627851,0
20210627852,0
20210627853,0
20210627854,1
20210627855,1
20210627856,0
20210627857,0
20210627858,1
20210627859,0
20210627860,1
20210627861,0
20210627862,1
20210627863,0
20210627864,1
20210627865,1
20210627866,1
20210627867,0
20210627868,1
20210627869,1
20210627870,1
20210627871,1
20210627872,1
20210627873,0
20210627874,0
20210627875,1
20210627876,1
20210627877,1
20210627878,1
20210627879,0
20210627880,0
20210627881,1
20210627882,0
20210627883,1
20210627884,0
20210627885,1
20210627886,0
20210627887,1
20210627888,1
20210627889,1
20210627890,1
20210627891,0
20210627892,1
20210627893,1
20210627894,1
20210627895,1
20210627896,1
20210627897,0
20210627898,1
20210627899,1
20210627900,1
20210627901,1
20210627902,0
20210627903,0
20210627904,1
20210627905,0
20210627906,0
20210627907,1
20210627908,1
20210627909,0
20210627910,1
20210627911,1
20210627912,1
20210627913,1
20210627914,0
20210627915,0
20210627916,0
20210627917,0
20210627918,0
20210627919,0
20210627920,1
20210627921,1
20210627922,0
20210627923,1
20210627924,1
20210627925,1
20210627926,0
20210627927,1
20210627928,1
20210627929,1
20210627930,1
20210627931,0
20210627932,1
20210627933,1
20210627934,1
20210627935,1
20210627936,1
20210627937,1
20210627938,1
20210627939,1
20210627940,1
20210627941,1
20210627942,0
20210627943,1
20210627944,1
20210627945,0
20210627946,1
20210627947,0
20210627948,0
20210627949,1
20210627950,1
20210627951,1
20210627952,1
20210627953,0
20210627954,1
20210627955,1
20210627956,1
20210627957,0
20210627958,1
20210627959,1
20210627960,1
20210627961,0
20210627962,1
20210627963,1
20210627964,1
20210627965,1
20210627966,1
20210627967,1
20210627968,1
20210627969,1
20210627970,1
20210627971,0
20210627972,1
20210627973,1
20210627974,1
20210627975,1
20210627976,1
20210627977,1
20210627978,1
20210627979,1
20210627980,0
20210627981,0
20210627982,1
20210627983,1
20210627984,1
20210627985,0
20210627986,1
20210627987,1
20210627988,1
20210627989,1
20210627990,1
20210627991,1
20210627992,1
20210627993,1
20210627994,0
20210627995,1
20210627996,1
20210627997,0
20210627998,1
20210627999,1
20210628000,1
20210628001,1
20210628002,0
20210628003,0
20210628004,1
20210628005,0
20210628006,1
20210628007,0
20210628008,0
20210628009,0
20210628010,0
20210628011,1
20210628012,1
20210628013,1
20210628014,1
20210628015,0
20210628016,1
20210628017,1
20210628018,1
20210628019,0
20210628020,0
20210628021,0
20210628022,0
20210628023,1
20210628024,1
20210628025,0
20210628026,1
20210628027,1
20210628028,0
20210628029,1
20210628030,1
20210628031,1
20210628032,1
20210628033,1
20210628034,1
20210628035,1
20210628036,0
20210628037,0
20210628038,1
20210628039,1
20210628040,1
20210628041,1
20210628042,0
20210628043,1
20210628044,0
20210628045,1
20210628046,1
20210628047,0
20210628048,1
20210628049,1
20210628050,1
20210628051,1
20210628052,1
20210628053,0
20210628054,1
20210628055,1
20210628056,1
20210628057,0
20210628058,1
20210628059,0
20210628060,1
20210628061,0
20210628062,1
20210628063,1
20210628064,1
20210628065,0
20210628066,1
20210628067,1
20210628068,1
20210628069,1
20210628070,1
20210628071,0
20210628072,1
20210628073,1
20210628074,0
20210628075,1
20210628076,0
20210628077,1
20210628078,1
20210628079,1
20210628080,1
20210628081,1
20210628082,1
20210628083,1
20210628084,0
20210628085,1
20210628086,1
20210628087,1
20210628088,1
20210628089,1
20210628090,1
20210628091,1
20210628092,0
20210628093,1
20210628094,1
20210628095,1
20210628096,1
20210628097,1
20210628098,1
20210628099,1
20210628100,0
20210628101,0
20210628102,1
20210628103,1
20210628104,1
20210628105,1
20210628106,1
20210628107,1
20210628108,0
20210628109,1
20210628110,1
20210628111,1
